"muiid","ncnesoil30m","LRU","pmlra","affinity","best","ofbest","compname","coiid","dmuiid","nationalmusym","muname","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T150_sand","T150_clay","T150_OM","T50_sand","T50_pH","flood","humicdepth","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site","Site111"
188864,188864,"99A",0.0419632294187945,84.5776360293733,84.5776360293733,100,"Houghton",848777,146679,"6bjd","Tedrow loamy sand, 0 to 3 percent slopes",FALSE,2,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,10,26,87.1666666666667,10,6.19999980926514,"none",152,"organic, herbaceous material",,"moraine & till plain & outwash plain & depression & depression & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
188864,2508663,"99A",0.0419632294187945,84.5776360293733,84.5776360293733,100,"Houghton",848777,146679,"6bjd","Tedrow loamy sand, 0 to 3 percent slopes",FALSE,2,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,10,26,87.1666666666667,10,6.19999980926514,"none",152,"organic, herbaceous material",,"moraine & till plain & outwash plain & depression & depression & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
188874,2508666,"99A",0.164276738739563,83.6841429856904,83.6841429856904,100,"Adrian",848794,146689,"6bjq","Urban land-Thetford complex, 0 to 3 percent slopes",FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,76,250,50.5026659138997,23.2266666666667,41.9233333333333,10,6.5,"none",76,"organic, herbaceous material & glaciofluvial deposits",,"moraine & till plain & outwash plain & depression & depression & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
188874,2508666,"99A",0.164276738739563,83.6841429856904,83.6841429856904,100,"Houghton",848779,146689,"6bjq","Urban land-Thetford complex, 0 to 3 percent slopes",FALSE,5,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,10,26,87.1666666666667,10,6.19999980926514,"none",152,"organic, herbaceous material",,"moraine & till plain & outwash plain & depression & depression & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
188874,188874,"99A",0.164276738739563,83.6841429856904,83.6841429856904,100,"Adrian",848794,146689,"6bjq","Urban land-Thetford complex, 0 to 3 percent slopes",FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,76,250,50.5026659138997,23.2266666666667,41.9233333333333,10,6.5,"none",76,"organic, herbaceous material & glaciofluvial deposits",,"moraine & till plain & outwash plain & depression & depression & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
188874,188874,"99A",0.164276738739563,83.6841429856904,83.6841429856904,100,"Houghton",848779,146689,"6bjq","Urban land-Thetford complex, 0 to 3 percent slopes",FALSE,5,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,10,26,87.1666666666667,10,6.19999980926514,"none",152,"organic, herbaceous material",,"moraine & till plain & outwash plain & depression & depression & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
189651,2673520,"99B",0.0960736224138178,63.6432478541816,63.6432478541816,100,"Markey",930835,147466,"6cbs","Wheatley loamy sand",FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, frigid Terric Haplosaprists","very poorly",1,81,250,48.4559992980957,23.9,44.665,10,6.69999980926514,"none",81,"organic, unspecified & glaciofluvial deposits",,"depression & depression & depression & depression & lake plain & moraine & outwash plain & till plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
189651,2673567,"99B",0.0960736224138178,63.6432478541816,63.6432478541816,100,"Markey",930835,147466,"6cbs","Wheatley loamy sand",FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, frigid Terric Haplosaprists","very poorly",1,81,250,48.4559992980957,23.9,44.665,10,6.69999980926514,"none",81,"organic, unspecified & glaciofluvial deposits",,"depression & depression & depression & depression & lake plain & moraine & outwash plain & till plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
189651,189651,"99B",0.0960736224138178,63.6432478541816,63.6432478541816,100,"Markey",930835,147466,"6cbs","Wheatley loamy sand",FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, frigid Terric Haplosaprists","very poorly",1,81,250,48.4559992980957,23.9,44.665,10,6.69999980926514,"none",81,"organic, unspecified & glaciofluvial deposits",,"depression & depression & depression & depression & lake plain & moraine & outwash plain & till plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
191631,191631,"99A",0.00904964364241377,73.0863006069065,73.0863006069065,100,"Adrian",851292,149099,"6fdn","Granby fine sand",FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,66,250,55.9759991455078,20.96,36.44,10,6.69999980926514,"none",66,"organic, herbaceous material & outwash",,"moraine & till plain & outwash delta & lake plain & depression & depression & depression & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
191640,191640,"99A",0.0560541024004714,96.5473065482094,96.5473065482094,100,"Adrian",851298,149108,"6fdy","Lamson-Colwood complex",FALSE,8,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,66,250,55.9759991455078,20.96,36.44,10,6.69999980926514,"none",66,"organic, herbaceous material & outwash",,"outwash delta & till plain & outwash plain & lake plain & depression & depression & depression & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
191640,2509166,"99A",0.0560541024004714,96.5473065482094,96.5473065482094,100,"Adrian",851298,149108,"6fdy","Lamson-Colwood complex",FALSE,8,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,66,250,55.9759991455078,20.96,36.44,10,6.69999980926514,"none",66,"organic, herbaceous material & outwash",,"outwash delta & till plain & outwash plain & lake plain & depression & depression & depression & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
192049,2508374,"99A",0.0199829235180901,55.9825048998363,55.9825048998363,100,"Linwood",1846632,553090,"6fv4","Linwood muck",TRUE,100,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",0,91,250,17.9060001500448,25.6666666666667,45.5983333333333,10,6.30000019073486,"none",91,"organic, woody material & till, unspecified",,"moraine & depression & depression & till plain & swamp & drainageway","yes","no",0,"M2 Mucky Depression","Mineral Muck"
192049,192049,"99A",0.0199829235180901,55.9825048998363,55.9825048998363,100,"Linwood",1846632,553090,"6fv4","Linwood muck",TRUE,100,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",0,91,250,17.9060001500448,25.6666666666667,45.5983333333333,10,6.30000019073486,"none",91,"organic, woody material & till, unspecified",,"moraine & depression & depression & till plain & swamp & drainageway","yes","no",0,"M2 Mucky Depression","Mineral Muck"
192135,2508385,"99A",0.0774019797107808,70.4684338470651,70.4684338470651,100,"Willette",1846829,553217,"6fxx","Pewamo loam",FALSE,5,"histosols","terric haplosaprists","Clayey, illitic, euic, mesic Terric Haplosaprists","very poorly",0,250,250,14.7593334833781,37.3333333333333,39.63,10,6.30000019073486,"none",91,"organic, unspecified & till, unspecified",,"till plain & depression & swamp","yes","no",0,"M2 Mucky Depression","Mineral Muck"
192135,192135,"99A",0.0774019797107808,70.4684338470651,70.4684338470651,100,"Willette",1846829,553217,"6fxx","Pewamo loam",FALSE,5,"histosols","terric haplosaprists","Clayey, illitic, euic, mesic Terric Haplosaprists","very poorly",0,250,250,14.7593334833781,37.3333333333333,39.63,10,6.30000019073486,"none",91,"organic, unspecified & till, unspecified",,"till plain & depression & swamp","yes","no",0,"M2 Mucky Depression","Mineral Muck"
192135,2673701,"99A",0.0774019797107808,70.4684338470651,70.4684338470651,100,"Willette",1846829,553217,"6fxx","Pewamo loam",FALSE,5,"histosols","terric haplosaprists","Clayey, illitic, euic, mesic Terric Haplosaprists","very poorly",0,250,250,14.7593334833781,37.3333333333333,39.63,10,6.30000019073486,"none",91,"organic, unspecified & till, unspecified",,"till plain & depression & swamp","yes","no",0,"M2 Mucky Depression","Mineral Muck"
192169,2508390,"99A",0.0360757287283554,81.4340452099494,81.4340452099494,100,"Willette",1847088,553316,"6fz0","Willette muck",TRUE,100,"histosols","terric haplosaprists","Clayey, illitic, euic, mesic Terric Haplosaprists","very poorly",0,250,250,14.7593334833781,37.3333333333333,39.63,10,6.30000019073486,"none",91,"organic, unspecified & till, unspecified",,"depression & lake plain & swamp & till plain & moraine & swamp & swamp","yes","no",0,"M2 Mucky Depression","Mineral Muck"
192169,192169,"99A",0.0360757287283554,81.4340452099494,81.4340452099494,100,"Willette",1847088,553316,"6fz0","Willette muck",TRUE,100,"histosols","terric haplosaprists","Clayey, illitic, euic, mesic Terric Haplosaprists","very poorly",0,250,250,14.7593334833781,37.3333333333333,39.63,10,6.30000019073486,"none",91,"organic, unspecified & till, unspecified",,"depression & lake plain & swamp & till plain & moraine & swamp & swamp","yes","no",0,"M2 Mucky Depression","Mineral Muck"
192169,2508133,"99A",0.0360757287283554,81.4340452099494,81.4340452099494,100,"Willette",1847088,553316,"6fz0","Willette muck",TRUE,100,"histosols","terric haplosaprists","Clayey, illitic, euic, mesic Terric Haplosaprists","very poorly",0,250,250,14.7593334833781,37.3333333333333,39.63,10,6.30000019073486,"none",91,"organic, unspecified & till, unspecified",,"depression & lake plain & swamp & till plain & moraine & swamp & swamp","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2396650,2396650,"99B",0.00677645194349275,79.1359978195885,79.1359978195885,100,"Houghton",269962,145248,"2lfx9","Houghton muck",TRUE,100,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,10,29.1,86.1333333333333,10,6.69999980926514,"none",152,"organic, herbaceous material",,"ground moraine & glacial drainage channel","yes","no",0,"M2 Mucky Depression","Deep Muck"
2397018,2397018,"99B",0.00596581096333661,97.8716017869219,97.8716017869219,100,"Linwood",1846028,552740,"2lg95","Linwood muck",TRUE,95,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",0,81,250,28.4,23.4,40.615,10,6.60000019073486,"none",81,"organic, woody material & till, ablation",,"ground moraine & flat & flat & till plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2423852,2423852,"99B",8.23307245471082e-05,100,100,100,"Markey",1846033,552742,"2mc6s","Markey muck",TRUE,90,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,250,250,59.6026657613118,17.2333333333333,30.6483333333333,10,7,"none",61,"organic, herbaceous material & glaciofluvial deposits",,"flat & glacial drainage channel","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2423852,2423852,"99B",8.23307245471082e-05,100,100,100,"Edwards",1846034,552742,"2mc6s","Markey muck",FALSE,5,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,56,250,15.64,19.48,35.8133333333333,10,7.59999990463257,"none",203,"organic, herbaceous material & marl",,"flat & glacial drainage channel","yes","no",0,"M2 Mucky Depression","Limnic Muck"
2423852,2423852,"99B",8.23307245471082e-05,100,100,100,"Lupton",1846035,552742,"2mc6s","Markey muck",FALSE,5,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,10,28,75,10,7.59999990463257,"none",203,"organic, herbaceous material",,"flat & glacial drainage channel","yes","no",0,"M2 Mucky Depression","Deep Muck"
2441789,2441789,"99B",2.53325306298794e-05,100,100,100,"Linwood",1845821,552660,"2mywd","Linwood muck",TRUE,95,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,81,250,20.81,29.8,40.615,10,6.30000019073486,"none",81,"organic, woody material & till, unspecified",,"till-floored lake plain & till plain & depression & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531391,2673645,"99B",0.0593161204698627,98.5318311412268,98.5318311412268,100,"Timakwa",2088085,634284,"2qz3s","Linwood and Timakwa mucks, 0 to 2 percent slopes",TRUE,49,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,250,250,51.2426659138997,22.7333333333333,38.1233333333333,10,6.72000007629395,"none",76,"organic, woody material & glaciofluvial deposits",,"depression & flat & depression & till plain & ground moraine & glacial drainage channel","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531391,2673645,"99B",0.0593161204698627,98.5318311412268,98.5318311412268,100,"Linwood",2088086,634284,"2qz3s","Linwood and Timakwa mucks, 0 to 2 percent slopes",TRUE,51,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",0,71,250,27.5379995981852,24.5866666666667,35.6316666666667,10,6.02799997329712,"none",71,"organic, woody material & till, unspecified",,"ground moraine & depression & depression & glacial drainage channel","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531399,2673653,"99B",0.040665044793614,99.3397230599678,99.3397230599678,100,"Timakwa",2088094,634292,"2qz41","Timakwa muck, 0 to 2 percent slopes",TRUE,100,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,250,250,65.1759989929199,16.9,25.665,10,6.72000007629395,"none",51,"organic, woody material & glaciofluvial deposits",,"depression & depression & flat & till plain & ground moraine & glacial drainage channel","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531402,2673709,"99A",0.00608769391329795,66.7685552173145,66.7685552173145,100,"Timakwa",2088108,634296,"2qz44","Timakwa muck",TRUE,95,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,46,250,67.962665608724,14.1333333333333,20.28,16.6879998779297,7.09599998474121,"none",46,"organic, woody material & glaciofluvial deposits",,"depression & moraine & glacial drainage channel & swamp","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531402,2673709,"99A",0.00608769391329795,66.7685552173145,66.7685552173145,100,"Lupton",2088109,634296,"2qz44","Timakwa muck",FALSE,5,"histosols","typic haplosaprists","Euic, frigid Typic Haplosaprists","very poorly",0,250,250,10,27,65,10,7,"none",203,"organic, woody material",,"depression & moraine & swamp","yes","no",0,"M2 Mucky Depression","Deep Muck"
2531437,2673455,"99B",0.00585814770815962,98.1717504859913,98.1717504859913,100,"Markey",2105815,634332,"2qz58","Timakwa peat and muck",FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic Terric Haplosaprists","very poorly",1,76,250,51.2426659138997,22.7333333333333,41.9233333333333,10,8,"none",76,"organic, unspecified & glaciofluvial deposits",,"depression & depression & depression & lake plain & till plain & outwash plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531437,2673455,"99B",0.00585814770815962,98.1717504859913,98.1717504859913,100,"Adrian",2105817,634332,"2qz58","Timakwa peat and muck",FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,250,250,51.2426659138997,18.1333333333333,43.4566666666667,10,6.19999980926514,"none",76,"organic, unspecified & glaciofluvial deposits",,"depression & depression & depression & lake plain & till plain & outwash plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531437,2673455,"99B",0.00585814770815962,98.1717504859913,98.1717504859913,100,"Carbondale",2105816,634332,"2qz58","Timakwa peat and muck",FALSE,2,"histosols","typic haplosaprists","Euic, frigid Typic Haplosaprists","very poorly",1,250,250,10,26,87.1666666666667,10,5.80000019073486,"none",152,"organic, unspecified",,"depression & depression & depression & lake plain & till plain & outwash plain","yes","no",0,"M2 Mucky Depression","Deep Muck"
2531437,2673455,"99B",0.00585814770815962,98.1717504859913,98.1717504859913,100,"Timakwa",2105813,634332,"2qz58","Timakwa peat and muck",TRUE,90,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,250,250,51.2426659138997,18.1333333333333,43.4566666666667,10,6.69999980926514,"none",76,"organic, unspecified & glaciofluvial deposits",,"depression & depression & depression & lake plain & till plain & outwash plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531438,2673456,"99B",0.0238189119247441,99.1633325220629,99.1633325220629,100,"Carbondale",2105820,634333,"2qz59","Timakwa association",FALSE,2,"histosols","typic haplosaprists","Euic, frigid Typic Haplosaprists","very poorly",1,250,250,10,26,87.1666666666667,10,5.80000019073486,"none",152,"organic, unspecified",,"depression & depression & depression & lake plain & till plain & outwash plain","yes","no",0,"M2 Mucky Depression","Deep Muck"
2531438,2673456,"99B",0.0238189119247441,99.1633325220629,99.1633325220629,100,"Timakwa",2105818,634333,"2qz59","Timakwa association",TRUE,95,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,250,250,51.2426659138997,18.1333333333333,43.4566666666667,10,6.69999980926514,"none",76,"organic, unspecified & glaciofluvial deposits",,"depression & depression & depression & lake plain & till plain & outwash plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531439,2673457,"99B",0.00168461328688698,100,100,100,"Carbondale",2105822,634334,"2qz5b","Timakwa-Carbondale association",TRUE,40,"histosols","typic haplosaprists","Euic, frigid Typic Haplosaprists","very poorly",1,250,250,10,26,87.1666666666667,10,5.80000019073486,"none",152,"organic, unspecified",,"depression & depression & depression & lake plain & till plain & outwash plain","yes","no",0,"M2 Mucky Depression","Deep Muck"
2531439,2673457,"99B",0.00168461328688698,100,100,100,"Timakwa",2105821,634334,"2qz5b","Timakwa-Carbondale association",TRUE,50,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,250,250,51.2426659138997,18.1333333333333,43.4566666666667,10,6.69999980926514,"none",76,"organic, unspecified & glaciofluvial deposits",,"depression & depression & depression & lake plain & till plain & outwash plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531440,2673458,"99B",0.00487651214625179,100,100,100,"Timakwa",2105825,634335,"2qz5c","Timakwa-Roscommon association",TRUE,50,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,250,250,51.2426659138997,18.1333333333333,43.4566666666667,10,6.69999980926514,"none",76,"organic, unspecified & glaciofluvial deposits",,"depression & depression & depression & lake plain & till plain & outwash plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531440,2673458,"99B",0.00487651214625179,100,100,100,"Carbondale",2105827,634335,"2qz5c","Timakwa-Roscommon association",FALSE,10,"histosols","typic haplosaprists","Euic, frigid Typic Haplosaprists","very poorly",1,250,250,10,26,87.1666666666667,10,5.80000019073486,"none",152,"organic, unspecified",,"depression & depression & depression & lake plain & till plain & outwash plain","yes","no",0,"M2 Mucky Depression","Deep Muck"
2531445,2673479,"99B",0.0841040016911997,100,100,100,"Timakwa",2105848,634340,"2qz5j","Pipestone-Roscommon association",FALSE,5,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,250,250,48.7519982910156,15.3,38.14,10,6.19999980926514,"none",66,"organic, unspecified & glaciofluvial deposits",,"depression & depression & depression & depression & lake plain & moraine & outwash plain & till plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531457,2673491,"99B",0.00886005258780033,100,100,100,"Timakwa",2105879,634351,"2qz5x","Epoufette-Timakwa association",TRUE,40,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,250,250,48.7519982910156,15.3,38.14,10,6.19999980926514,"none",66,"organic, unspecified & glaciofluvial deposits",,"depression & depression & depression & depression & lake plain & moraine & outwash plain & till plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531460,2673577,"99B",0.0864282613764912,97.8228664834427,97.8228664834427,100,"Timakwa",2105899,634354,"2qz60","Roscommon-Brevort-Timakwa association",TRUE,20,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,250,250,48.7519982910156,15.3,38.14,10,6.19999980926514,"none",66,"organic, unspecified & glaciofluvial deposits",,"depression & depression & depression & depression & lake plain & moraine & outwash plain & till plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531460,2673494,"99B",0.0864282613764912,97.8228664834427,97.8228664834427,100,"Timakwa",2105899,634354,"2qz60","Roscommon-Brevort-Timakwa association",TRUE,20,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,250,250,48.7519982910156,15.3,38.14,10,6.19999980926514,"none",66,"organic, unspecified & glaciofluvial deposits",,"depression & depression & depression & depression & lake plain & moraine & outwash plain & till plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531461,2673495,"99B",0.00706144291307889,98.1641261449799,98.1641261449799,100,"Markey",2105902,634355,"2qz61","Roscommon-Timakwa association",FALSE,10,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, frigid Terric Haplosaprists","very poorly",1,66,250,48.7519982910156,20.4,36.44,10,6.69999980926514,"none",66,"organic, unspecified & glaciofluvial deposits",,"depression & depression & outwash plain & lake plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531461,2673495,"99B",0.00706144291307889,98.1641261449799,98.1641261449799,100,"Timakwa",2105901,634355,"2qz61","Roscommon-Timakwa association",TRUE,44,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,250,250,48.7519982910156,15.3,38.14,10,6.19999980926514,"none",66,"organic, unspecified & glaciofluvial deposits",,"depression & depression & depression & depression & lake plain & moraine & outwash plain & till plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531465,2673500,"99B",0.0124572719372432,100,100,100,"Timakwa",2105921,634359,"2qz65","Timakwa muck",TRUE,93,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,250,250,48.7519982910156,15.3,38.14,10,6.19999980926514,"none",66,"organic, unspecified & glaciofluvial deposits",,"depression & depression & depression & depression & lake plain & moraine & outwash plain & till plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531465,2673500,"99B",0.0124572719372432,100,100,100,"Carbondale",2105923,634359,"2qz65","Timakwa muck",FALSE,4,"histosols","hemic haplosaprists","Euic, frigid Hemic Haplosaprists","very poorly",1,250,250,10,28,86.5,10,6.5,"none",152,"organic, unspecified",,"depression & depression & depression & lake plain & outwash plain & till plain","yes","no",0,"M2 Mucky Depression","Deep Muck"
2531473,207479,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Adrian",2119946,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",TRUE,93,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,40.1066666666667,0.853333333333333,38.7133350880941,0,5.69999980926514,"none",86,"organic, herbaceous material & glaciofluvial deposits","NA & limestone, sandstone and shale","depression & drainageway","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531473,207479,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Edwards",2119949,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",FALSE,1,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,76,250,10.8533333333333,5.42666666666667,40.072001546224,0,6.90000009536743,"none",203,"organic, herbaceous material & marl","NA & limestone, sandstone and shale","depression & drainageway","yes","no",0,"M2 Mucky Depression","Limnic Muck"
2531473,207479,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Houghton",2119948,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",FALSE,1,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,72.0919990539551,0,5.69999980926514,"none",203,"organic, herbaceous material",,"depression & drainageway","yes","no",0,"M2 Mucky Depression","Deep Muck"
2531473,2508108,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Adrian",2119946,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",TRUE,93,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,40.1066666666667,0.853333333333333,38.7133350880941,0,5.69999980926514,"none",86,"organic, herbaceous material & glaciofluvial deposits","NA & limestone, sandstone and shale","depression & drainageway","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531473,2508108,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Edwards",2119949,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",FALSE,1,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,76,250,10.8533333333333,5.42666666666667,40.072001546224,0,6.90000009536743,"none",203,"organic, herbaceous material & marl","NA & limestone, sandstone and shale","depression & drainageway","yes","no",0,"M2 Mucky Depression","Limnic Muck"
2531473,2508108,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Houghton",2119948,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",FALSE,1,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,72.0919990539551,0,5.69999980926514,"none",203,"organic, herbaceous material",,"depression & drainageway","yes","no",0,"M2 Mucky Depression","Deep Muck"
2531473,189203,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Adrian",2119946,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",TRUE,93,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,40.1066666666667,0.853333333333333,38.7133350880941,0,5.69999980926514,"none",86,"organic, herbaceous material & glaciofluvial deposits","NA & limestone, sandstone and shale","depression & drainageway","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531473,189203,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Edwards",2119949,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",FALSE,1,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,76,250,10.8533333333333,5.42666666666667,40.072001546224,0,6.90000009536743,"none",203,"organic, herbaceous material & marl","NA & limestone, sandstone and shale","depression & drainageway","yes","no",0,"M2 Mucky Depression","Limnic Muck"
2531473,189203,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Houghton",2119948,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",FALSE,1,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,72.0919990539551,0,5.69999980926514,"none",203,"organic, herbaceous material",,"depression & drainageway","yes","no",0,"M2 Mucky Depression","Deep Muck"
2531473,187494,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Adrian",2119946,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",TRUE,93,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,40.1066666666667,0.853333333333333,38.7133350880941,0,5.69999980926514,"none",86,"organic, herbaceous material & glaciofluvial deposits","NA & limestone, sandstone and shale","depression & drainageway","yes","no",0,"M2 Mucky Depression","Mineral Muck"
2531473,187494,"99B",0.11341373962997,90.8120551830592,90.8120551830592,100,"Edwards",2119949,635214,"2qz6f","Adrian muck, 0 to 1 percent slopes",FALSE,1,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,76,250,10.8533333333333,5.42666666666667,40.072001546224,0,6.90000009536743,"none",203,"organic, herbaceous material & marl","NA & limestone, sandstone and shale","depression & drainageway","yes","no",0,"M2 Mucky Depression","Limnic Muck"
